regime,theta,se
hard,-0.134918323,0.049180345
hard,-0.283290586,0.069978621
hard,-0.157568266,0.052842254
hard,-0.180608878,0.052575209
hard,-0.351990294,0.08616447
hard,-0.293753992,0.070985526
hard,-0.153747549,0.051705229
hard,-0.320780242,0.078217456
hard,-0.271796054,0.065389143
hard,-0.277682906,0.066674765
hard,-0.150241159,0.054140247
hard,-0.154472007,0.072696371
hard,-0.275251457,0.067130202
hard,-0.311826252,0.076151428
hard,-0.286527207,0.066571155
hard,-0.332176949,0.082964952
hard,-0.274191733,0.064318603
hard,-0.185565496,0.062715179
hard,-0.141449846,0.046176515
hard,-0.245507929,0.070758897
hard,-0.162800099,0.056435891
hard,-0.164699545,0.05106791
hard,-0.284158352,0.065379114
hard,-0.319795418,0.079948072
hard,-0.291165534,0.068553997
hard,-0.236688888,0.058503677
hard,-0.280360171,0.064308744
hard,-0.144194047,0.051604749
hard,-0.184013815,0.05201687
hard,-0.155445479,0.055431028
hard,-0.309309088,0.072600963
hard,-0.131809144,0.045964519
hard,-0.222309622,0.061658074
hard,-0.172347679,0.060730523
hard,-0.2779524,0.067834603
hard,-0.295809449,0.073744708
hard,-0.158919776,0.053498251
hard,-0.27045064,0.065202
hard,-0.323686803,0.077740152
hard,-0.270913629,0.063922904
hard,-0.224365649,0.069100302
hard,-0.160192783,0.045001055
hard,-0.235433486,0.062574635
hard,-0.320043531,0.076186134
hard,-0.174372762,0.043628288
hard,-0.322496715,0.079445207
soft,-0.059855217,0.023851901
soft,-0.074019281,0.024252434
soft,-0.070531701,0.027356691
soft,-0.061418652,0.023689671
soft,-0.079239135,0.024568813
soft,-0.059537371,0.024393626
soft,-0.062997403,0.025099436
soft,-0.060655702,0.023913732
soft,-0.075372541,0.024561844
soft,-0.06471993,0.024344928
soft,-0.068155923,0.024420475
soft,-0.065766798,0.02351623
soft,-0.066855333,0.021826761
soft,-0.060220476,0.024102557
soft,-0.075628823,0.023528089
soft,-0.069411295,0.021490334
soft,-0.069052539,0.021910553
soft,-0.060715322,0.023959601
soft,-0.077712858,0.024262753
soft,-0.061914198,0.024045994
soft,-0.072035321,0.023045694
soft,-0.061001505,0.024074349
soft,-0.066710459,0.022905519
soft,-0.066112267,0.022322442
soft,-0.073106756,0.02109437
soft,-0.066255054,0.022993534
soft,-0.06853517,0.023526306
soft,-0.069205217,0.021685439
soft,-0.061431799,0.02386186
soft,-0.071828303,0.029262201
soft,-0.065418278,0.023601214
soft,-0.068847136,0.025519404
soft,-0.06278437,0.023381836
soft,-0.060147273,0.023970768
soft,-0.073036165,0.02355306
soft,-0.059805159,0.024111897
soft,-0.06716978,0.02210259
soft,-0.058945459,0.024510836
soft,-0.063196594,0.024657004
soft,-0.07515454,0.024403681
soft,-0.069174219,0.021950602
soft,-0.070306148,0.023269578
soft,-0.059500098,0.024412646
soft,-0.071906929,0.02142868
soft,-0.061114254,0.023738839
soft,-0.071519779,0.022889109
soft,-0.077205941,0.02447959
soft,-0.061548654,0.024525309
soft,-0.066699064,0.023129767
soft,-0.071197005,0.023475287
soft,-0.068249325,0.022733225
soft,-0.060099355,0.024016855
soft,-0.075478077,0.0238285
soft,-0.077404971,0.023658996
soft,-0.067787681,0.021800229
soft,-0.068469183,0.021610773
soft,-0.064068802,0.023843642
soft,-0.060798051,0.024060527
soft,-0.060595124,0.024679944
soft,-0.071334994,0.02321754
soft,-0.067709691,0.021728655
soft,-0.05849194,0.024339386
soft,-0.066052003,0.02362316
soft,-0.060923439,0.024355543
soft,-0.065537605,0.023663649
soft,-0.061000031,0.023624356
soft,-0.062929869,0.023767787
soft,-0.071089553,0.023704082
soft,-0.069292699,0.024016035
soft,-0.069122295,0.023156098
soft,-0.067947403,0.021652905
soft,-0.072252445,0.023245899
soft,-0.073976439,0.02405094
soft,-0.06822387,0.023312846
soft,-0.060322951,0.024172003
soft,-0.073357074,0.020693308
soft,-0.076028882,0.024347278
soft,-0.066693864,0.023355783
soft,-0.060802431,0.023963879
soft,-0.059481251,0.024270043
soft,-0.060702617,0.026445419
soft,-0.061033995,0.023554609
soft,-0.06490032,0.023779557
soft,-0.067566503,0.023389456
soft,-0.07037825,0.023048787
soft,-0.063318758,0.023146005
soft,-0.07615955,0.024444356
soft,-0.065983059,0.022262776
soft,-0.066576698,0.02286249
soft,-0.07613282,0.024293989
soft,-0.059052617,0.024473438
soft,-0.060123195,0.023934524
soft,-0.054303103,0.024848131
soft,-0.07138887,0.021135445
soft,-0.069516692,0.023460794
soft,-0.060169259,0.024291471
soft,-0.06243465,0.02360137
soft,-0.073496951,0.021044449
soft,-0.079843711,0.024813328
soft,-0.081499022,0.025178028
soft,-0.059281662,0.024604299
soft,-0.059403412,0.024289462
soft,-0.065888116,0.022086681
soft,-0.070151318,0.023020172
soft,-0.060286329,0.024005498
soft,-0.06441042,0.023459462
soft,-0.059427042,0.024264778
soft,-0.066083866,0.022342679
soft,-0.066577418,0.021866039
soft,-0.068019411,0.023850387
soft,-0.068217306,0.022466827
soft,-0.071185806,0.023438838
soft,-0.060343147,0.023832053
soft,-0.059963327,0.024042361
soft,-0.060024502,0.024101914
soft,-0.06710838,0.021810513
soft,-0.073577897,0.022928718
soft,-0.073395421,0.023394218
soft,-0.061568188,0.023726398
soft,-0.063791523,0.023457219
