regime,theta,se
hard,-0.942111884,0.01185078
hard,-0.942111883,0.01185078
hard,-0.942111884,0.01185078
hard,-0.942111883,0.01185078
hard,-0.94211188,0.01185078
hard,-0.942111881,0.01185078
hard,-0.942111883,0.01185078
hard,-0.942111878,0.01185078
hard,-0.942111883,0.01185078
hard,-0.942111886,0.011850779
hard,-0.942111771,0.011850796
hard,-0.942111884,0.011850779
hard,-0.942111886,0.011850779
hard,-0.942111874,0.011850781
hard,-0.942111886,0.011850779
hard,-0.942111885,0.011850779
hard,-0.942111882,0.01185078
hard,-0.942111766,0.011850795
hard,-0.942111877,0.01185078
hard,-0.942111881,0.01185078
hard,-0.942111877,0.01185078
hard,-0.942111876,0.011850781
hard,-0.942111885,0.011850779
hard,-0.942111873,0.011850781
hard,-0.942111878,0.01185078
hard,-0.942111882,0.01185078
hard,-0.942111881,0.01185078
hard,-0.942111878,0.01185078
hard,-0.942111886,0.011850779
hard,-0.942111886,0.011850779
hard,-0.942111883,0.01185078
hard,-0.942111883,0.01185078
hard,-0.942111882,0.01185078
hard,-0.942111882,0.01185078
hard,-0.942111876,0.011850781
hard,-0.942111884,0.011850779
hard,-0.94211188,0.01185078
hard,-0.942111882,0.01185078
hard,-0.942111879,0.01185078
hard,-0.942111877,0.01185078
hard,-0.942111875,0.011850781
hard,-0.942111873,0.011850781
hard,-0.942111881,0.01185078
hard,-0.942111882,0.01185078
hard,-0.94211188,0.01185078
hard,-0.942111886,0.011850779
hard,-0.942111878,0.01185078
hard,-0.942111887,0.011850779
hard,-0.942111881,0.01185078
hard,-0.942111878,0.01185078
hard,-0.942111885,0.011850779
hard,-0.942111887,0.011850779
hard,-0.94211188,0.01185078
hard,-0.942111879,0.01185078
hard,-0.942111878,0.01185078
hard,-0.942111882,0.01185078
hard,-0.942111886,0.011850779
hard,-0.942111885,0.011850779
hard,-0.942111882,0.01185078
hard,-0.942111886,0.011850779
hard,-0.942111886,0.011850779
hard,-0.942111874,0.011850781
hard,-0.942111877,0.01185078
hard,-0.942111886,0.011850779
hard,-0.942111876,0.011850781
hard,-0.942111885,0.011850779
hard,-0.942111874,0.011850781
hard,-0.942111882,0.01185078
hard,-0.942111883,0.01185078
hard,-0.942111883,0.01185078
hard,-0.942111798,0.011850794
hard,-0.942111875,0.011850781
hard,-0.942111882,0.01185078
hard,-0.942111876,0.011850781
hard,-0.942111875,0.011850781
hard,-0.942111883,0.01185078
hard,-0.942111879,0.01185078
hard,-0.942111883,0.01185078
hard,-0.942111875,0.011850781
hard,-0.942111886,0.011850779
hard,-0.942111885,0.011850779
hard,-0.942111885,0.011850779
hard,-0.942111876,0.011850781
hard,-0.942111882,0.01185078
hard,-0.942111884,0.011850779
hard,-0.942111884,0.01185078
hard,-0.942111882,0.01185078
hard,-0.942111884,0.011850779
hard,-0.942111884,0.011850779
hard,-0.942111879,0.01185078
hard,-0.942111876,0.011850781
hard,-0.942111881,0.01185078
hard,-0.942111879,0.01185078
hard,-0.942111883,0.01185078
hard,-0.942111884,0.011850779
hard,-0.942111886,0.011850779
hard,-0.942111877,0.01185078
hard,-0.94211188,0.01185078
hard,-0.942111886,0.011850779
hard,-0.942111885,0.011850779
hard,-0.942111884,0.011850779
hard,-0.942111877,0.01185078
hard,-0.942111874,0.011850781
hard,-0.942111884,0.01185078
hard,-0.942111878,0.01185078
hard,-0.942111885,0.011850779
hard,-0.942111886,0.011850779
hard,-0.942111874,0.011850781
hard,-0.942111882,0.01185078
hard,-0.942111883,0.01185078
hard,-0.942111881,0.01185078
hard,-0.942111884,0.011850779
hard,-0.942111879,0.01185078
hard,-0.942111877,0.01185078
hard,-0.942111884,0.011850779
hard,-0.942111887,0.011850779
hard,-0.942111886,0.011850779
hard,-0.942111885,0.011850779
hard,-0.942111885,0.011850779
hard,-0.942111881,0.01185078
hard,-0.942111876,0.011850781
hard,-0.942111887,0.011850779
hard,-0.942111883,0.01185078
hard,-0.942181566,0.012102756
hard,-0.942111886,0.011850779
hard,-0.942111886,0.011850779
hard,-0.942111886,0.011850779
hard,-0.94211188,0.01185078
hard,-0.942111883,0.01185078
hard,-0.942111886,0.011850779
hard,-0.942111884,0.01185078
hard,-0.942111885,0.011850779
hard,-0.942111875,0.011850781
hard,-0.942111886,0.011850779
hard,-0.942111881,0.01185078
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845239,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845197,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845181,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028829206,0.019452901
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028846979,0.019457115
soft,-1.028814468,0.019447024
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028828997,0.01945026
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
