regime,theta,se
soft,0.886489033,0.019575166
soft,0.886534157,0.019841537
soft,0.886506961,0.019637905
soft,0.885741409,0.019167079
soft,0.886341748,0.019491428
soft,0.885749497,0.019956089
soft,0.885796747,0.019424905
soft,0.886306089,0.019870968
soft,0.885732451,0.020099808
soft,0.886489033,0.019575166
soft,0.886565132,0.019821881
soft,0.886341748,0.019491428
soft,0.885719694,0.019959855
soft,0.886383905,0.019526136
soft,0.885719694,0.019959855
soft,0.886341748,0.019491428
soft,0.886489033,0.019575166
soft,0.886489304,0.019833227
soft,0.886489304,0.019833227
soft,0.886306089,0.019870968
soft,0.885738769,0.019958487
soft,0.886306089,0.019870968
soft,0.886489033,0.019575166
