regime,theta,se
soft,-0.309496522,0.014026289
soft,-0.306641136,0.014568165
soft,-0.313382793,0.015237013
soft,-0.311292146,0.014150015
soft,-0.312123206,0.014941849
soft,-0.308326513,0.014116207
soft,-0.308614293,0.014984335
soft,-0.320481771,0.017280492
soft,-0.320333422,0.017682033
soft,-0.313014554,0.014616935
soft,-0.320632873,0.017600817
soft,-0.311206017,0.014481395
soft,-0.308683346,0.014134449
soft,-0.313633275,0.014839688
soft,-0.312873975,0.014406707
soft,-0.309563647,0.015085263
soft,-0.310269065,0.01460634
soft,-0.308155466,0.014050828
soft,-0.309447013,0.013979916
soft,-0.305962923,0.014974033
soft,-0.307068667,0.015169267
soft,-0.313532652,0.01472108
soft,-0.311245134,0.014573427
soft,-0.313340302,0.01506887
soft,-0.312260323,0.014762214
soft,-0.310179601,0.014859896
soft,-0.305901356,0.014163885
soft,-0.310867083,0.014102666
soft,-0.303492232,0.015421519
soft,-0.312729458,0.015109592
soft,-0.320510343,0.018422381
soft,-0.313037694,0.014621474
soft,-0.310498471,0.014578294
soft,-0.312410452,0.014749257
soft,-0.311362816,0.014166105
soft,-0.304795935,0.015438719
soft,-0.311808106,0.014644709
soft,-0.313555612,0.014675906
soft,-0.310986347,0.014056885
soft,-0.309205961,0.014663302
soft,-0.313171687,0.014569728
soft,-0.311987181,0.014591326
soft,-0.302896101,0.015316197
soft,-0.307955345,0.015025217
soft,-0.308189857,0.014589679
soft,-0.309567982,0.014657318
soft,-0.312831073,0.014792101
soft,-0.308930345,0.013817768
soft,-0.31391433,0.014884177
soft,-0.307759154,0.01516218
soft,-0.308908765,0.014635293
soft,-0.313717355,0.014941827
soft,-0.309682628,0.014870325
soft,-0.306719798,0.015403285
soft,-0.312827057,0.014598733
soft,-0.313046368,0.014406818
soft,-0.310363201,0.014642423
soft,-0.309754501,0.014495733
soft,-0.311550117,0.014706703
soft,-0.312861857,0.01446026
soft,-0.305580589,0.015065059
soft,-0.306588673,0.014388147
soft,-0.312088466,0.014828731
soft,-0.312514956,0.014784764
soft,-0.312914704,0.015187545
soft,-0.313585645,0.014638725
soft,-0.31502076,0.017562395
soft,-0.310959083,0.018365267
soft,-0.314999711,0.014453696
soft,-0.318972218,0.017233431
soft,-0.310563571,0.014585543
soft,-0.308725987,0.015126119
soft,-0.312144919,0.014796724
soft,-0.308372017,0.015117589
soft,-0.308169409,0.014968341
soft,-0.311010947,0.01410865
soft,-0.309789613,0.014019203
soft,-0.317014698,0.017343717
soft,-0.310093605,0.014574381
soft,-0.302328603,0.015378985
soft,-0.309007479,0.014238424
soft,-0.306745235,0.013970318
soft,-0.306678549,0.015360021
soft,-0.308971309,0.014197754
soft,-0.308556205,0.01506358
soft,-0.30971001,0.014574494
soft,-0.314961671,0.015448109
soft,-0.309528962,0.014176177
soft,-0.308666737,0.015224347
soft,-0.314054516,0.015054728
soft,-0.30928484,0.013924067
soft,-0.313422836,0.014293598
soft,-0.306843365,0.015339269
soft,-0.304239837,0.014967371
soft,-0.309125477,0.013889346
soft,-0.310580523,0.014176616
soft,-0.313265545,0.01465011
soft,-0.314133506,0.015307186
soft,-0.311207038,0.014381526
soft,-0.308361713,0.014640405
soft,-0.311919715,0.018236467
soft,-0.308440079,0.014411055
soft,-0.306579458,0.014902285
soft,-0.307183604,0.014693822
soft,-0.313216862,0.014573913
soft,-0.311552621,0.014438149
soft,-0.313380706,0.014724434
soft,-0.30771488,0.013942697
soft,-0.312941098,0.014484797
soft,-0.305846706,0.015134501
soft,-0.309989106,0.014888061
soft,-0.307488383,0.015237619
soft,-0.313824056,0.014808746
soft,-0.309888646,0.018331167
soft,-0.312947695,0.015024699
soft,-0.307009865,0.014820957
soft,-0.311628788,0.014707936
soft,-0.312358504,0.014941967
soft,-0.307932434,0.015014509
soft,-0.310027829,0.014080356
soft,-0.313546036,0.01508323
soft,-0.314040087,0.014611524
soft,-0.310854376,0.014740415
soft,-0.31770531,0.017923381
soft,-0.311715476,0.014503791
soft,-0.314293134,0.014883136
soft,-0.325179482,0.018545876
soft,-0.312552174,0.015015702
