regime,theta,se
hard,-0.482909769,0.03796005
hard,-0.420311365,0.026825743
hard,-0.40723885,0.025753469
hard,-0.458106678,0.034666149
hard,-0.437620034,0.027381614
hard,-0.4517715,0.035420964
hard,-0.428943629,0.029414173
hard,-0.489309131,0.039710479
hard,-0.419738732,0.029027096
hard,-0.425529386,0.029883605
hard,-0.461820158,0.031814625
hard,-0.490634577,0.038647888
hard,-0.43159695,0.027345586
hard,-0.49610765,0.039842511
hard,-0.40848427,0.029904474
hard,-0.497960143,0.039678454
hard,-0.487846974,0.037342018
hard,-0.410157937,0.027807765
hard,-0.502388328,0.039396612
hard,-0.419997368,0.029948503
hard,-0.432720152,0.0300566
hard,-0.500177124,0.045325731
hard,-0.501654002,0.039148677
hard,-0.419079279,0.029235753
hard,-0.492837198,0.042720079
hard,-0.495289336,0.037675871
hard,-0.479975575,0.037700087
hard,-0.419826663,0.030233217
hard,-0.416456815,0.038958711
hard,-0.494991567,0.038406161
hard,-0.508222999,0.042785329
hard,-0.486420429,0.038022758
hard,-0.494601811,0.044279819
hard,-0.485968621,0.036690024
hard,-0.430639408,0.03442354
hard,-0.417108894,0.027117907
hard,-0.472775768,0.038597293
hard,-0.425774542,0.031600347
hard,-0.429049327,0.029066046
hard,-0.484083879,0.037276859
hard,-0.504879364,0.044470989
hard,-0.486902699,0.038852317
hard,-0.478234776,0.033139142
hard,-0.482938253,0.036773988
hard,-0.417165288,0.029389518
hard,-0.438703727,0.029329071
hard,-0.420547166,0.031127338
hard,-0.489940532,0.040191674
hard,-0.411825031,0.026894891
hard,-0.447690554,0.033791006
hard,-0.428273113,0.033915335
hard,-0.487306457,0.038590386
hard,-0.490002492,0.040899426
hard,-0.421826912,0.030231958
hard,-0.492190801,0.038142319
hard,-0.494786477,0.041640671
hard,-0.472290114,0.035858882
hard,-0.446192571,0.037706784
hard,-0.425709106,0.026740482
hard,-0.457191696,0.035425225
hard,-0.489587399,0.041752288
hard,-0.434359405,0.025599994
hard,-0.500840491,0.04289129
soft,-0.382576263,0.013427144
soft,-0.388531488,0.013683051
soft,-0.389117287,0.01480925
soft,-0.379962241,0.01366602
soft,-0.390786238,0.013744721
soft,-0.38084808,0.013906312
soft,-0.384961142,0.014013534
soft,-0.380434177,0.013688272
soft,-0.389127904,0.013911537
soft,-0.383842614,0.013687244
soft,-0.388711989,0.013716921
soft,-0.384249937,0.013361659
soft,-0.381418047,0.012922937
soft,-0.380426854,0.013911155
soft,-0.389168333,0.013379577
soft,-0.383666619,0.011860032
soft,-0.38271938,0.012681885
soft,-0.380286518,0.013661792
soft,-0.390068483,0.01360726
soft,-0.380158362,0.013924425
soft,-0.387809761,0.013172133
soft,-0.381527041,0.013498666
soft,-0.385075631,0.013097413
soft,-0.381131898,0.012983814
soft,-0.385153755,0.011621231
soft,-0.385007078,0.013025703
soft,-0.386018711,0.013330017
soft,-0.383044784,0.012527293
soft,-0.381110018,0.013527851
soft,-0.390141873,0.015624387
soft,-0.38500814,0.013193444
soft,-0.387415843,0.013995779
soft,-0.38151454,0.013538055
soft,-0.380352248,0.01376492
soft,-0.388143478,0.013255778
soft,-0.380180447,0.013819421
soft,-0.382852986,0.012635174
soft,-0.379896841,0.013978659
soft,-0.38552301,0.013401783
soft,-0.389161214,0.013849871
soft,-0.384076713,0.012607551
soft,-0.386850702,0.013097196
soft,-0.381193767,0.013848808
soft,-0.384358496,0.01180826
soft,-0.380072028,0.01386793
soft,-0.387456866,0.012840037
soft,-0.390375214,0.013824454
soft,-0.381769105,0.013699803
soft,-0.38494976,0.013216506
soft,-0.387467198,0.013426592
soft,-0.38597339,0.01262444
soft,-0.380472639,0.01378611
soft,-0.389520495,0.013374207
soft,-0.389902331,0.013206428
soft,-0.383447523,0.012351965
soft,-0.38256383,0.012485098
soft,-0.381240854,0.013443118
soft,-0.379727273,0.013898437
soft,-0.380533952,0.013824987
soft,-0.387479377,0.013273971
soft,-0.381821973,0.012837284
soft,-0.384984627,0.013837136
soft,-0.38521031,0.013344674
soft,-0.382314758,0.013674666
soft,-0.384980594,0.013237543
soft,-0.380084608,0.013794979
soft,-0.380916469,0.013626023
soft,-0.385835157,0.013590852
soft,-0.387451997,0.013164066
soft,-0.38644132,0.013131984
soft,-0.38178212,0.012635299
soft,-0.387703585,0.012921446
soft,-0.388802458,0.013657537
soft,-0.385027167,0.01328288
soft,-0.381449233,0.013806852
soft,-0.385698375,0.011221761
soft,-0.3895039,0.013768221
soft,-0.384527755,0.013454971
soft,-0.38127429,0.013799729
soft,-0.379640325,0.013888905
soft,-0.383762176,0.01425326
soft,-0.379529294,0.013842584
soft,-0.381521015,0.013659169
soft,-0.385462379,0.013428311
soft,-0.387066878,0.013017312
soft,-0.380217299,0.01348011
soft,-0.389856059,0.013880451
soft,-0.381882311,0.013041133
soft,-0.38521553,0.012935814
soft,-0.388937434,0.013458171
soft,-0.380423633,0.013939354
soft,-0.379859558,0.013825845
soft,-0.379359661,0.013976535
soft,-0.384547997,0.011537544
soft,-0.386328598,0.013341251
soft,-0.379451386,0.014037788
soft,-0.381079516,0.013371333
soft,-0.386046454,0.011438993
soft,-0.391312002,0.013903728
soft,-0.391985157,0.01403627
soft,-0.380114161,0.013982968
soft,-0.380161396,0.013928781
soft,-0.381538525,0.013042437
soft,-0.387016919,0.013173586
soft,-0.380561885,0.013853741
soft,-0.384213857,0.013373872
soft,-0.379909245,0.013844584
soft,-0.381485501,0.012996914
soft,-0.382098306,0.012562976
soft,-0.385845259,0.013568611
soft,-0.385923356,0.012781788
soft,-0.387193836,0.013221095
soft,-0.379491011,0.013902226
soft,-0.380166824,0.013909079
soft,-0.380603295,0.013729874
soft,-0.382731966,0.012396425
soft,-0.388509107,0.012935083
soft,-0.388302567,0.013099883
soft,-0.38020947,0.013619269
soft,-0.382671729,0.013401991
soft,-0.389213502,0.01335617
soft,-0.38481257,0.013335207
soft,-0.389962465,0.013832509
