regime,theta,se
soft,-0.098706382,0.010856249
soft,-0.098674948,0.010869704
soft,-0.098793588,0.010818146
soft,-0.098787655,0.010821361
soft,-0.098690688,0.010862947
soft,-0.098769672,0.010828082
soft,-0.098744244,0.010839348
soft,-0.098767878,0.010828673
soft,-0.098804127,0.010814661
soft,-0.098696599,0.010859612
soft,-0.098705328,0.010857119
soft,-0.098736045,0.010843422
soft,-0.097794623,0.01058786
soft,-0.098780583,0.010824437
soft,-0.098712809,0.010853193
soft,-0.098804118,0.010814661
soft,-0.09874337,0.010839336
soft,-0.098718538,0.010849832
soft,-0.098739898,0.010840152
soft,-0.098731887,0.010844581
soft,-0.09881803,0.01080929
soft,-0.098784617,0.010822698
soft,-0.098750144,0.010837148
soft,-0.098784212,0.010822582
soft,-0.098735892,0.01084342
soft,-0.098811655,0.010811834
soft,-0.098611471,0.010836471
soft,-0.098732161,0.01084484
soft,-0.098737343,0.010842953
soft,-0.098678836,0.010867932
soft,-0.097704509,0.01060135
soft,-0.098685144,0.010865956
soft,-0.098696497,0.010860513
soft,-0.098785189,0.010821589
soft,-0.098774198,0.010825568
soft,-0.098781273,0.010824018
soft,-0.098699075,0.010859343
soft,-0.098829106,0.010805415
soft,-0.098836935,0.010802179
soft,-0.098808546,0.010812973
soft,-0.098797837,0.010817558
soft,-0.098794878,0.010817607
soft,-0.098805011,0.010814745
soft,-0.09869072,0.010862948
soft,-0.09883145,0.010804514
soft,-0.09873636,0.010843222
soft,-0.098752729,0.01083559
soft,-0.098680525,0.010867688
soft,-0.098803562,0.010815049
soft,-0.097359912,0.010649226
soft,-0.098700435,0.010858685
soft,-0.098814635,0.010810434
soft,-0.09883303,0.010803913
soft,-0.098723585,0.010848537
soft,-0.098691536,0.010863453
soft,-0.098785338,0.010822885
soft,-0.098806794,0.01081397
soft,-0.098752553,0.010836275
soft,-0.09874837,0.010838485
soft,-0.098723898,0.010848541
soft,-0.098811224,0.010811612
soft,-0.098780297,0.010825136
soft,-0.098757387,0.010833891
soft,-0.098770674,0.010828094
soft,-0.098100317,0.010526922
soft,-0.098769301,0.010828078
soft,-0.098811752,0.010811835
soft,-0.098747732,0.010836533
soft,-0.098773199,0.010826879
soft,-0.098705318,0.010857119
soft,-0.098825104,0.010806617
soft,-0.098740699,0.010842587
soft,-0.098835404,0.010802409
soft,-0.098752906,0.010835593
soft,-0.098790295,0.010819952
soft,-0.098744281,0.010839348
soft,-0.098826998,0.010805366
soft,-0.098836761,0.010801383
soft,-0.098735732,0.010843418
soft,-0.098766257,0.0108302
soft,-0.098832564,0.010803771
soft,-0.098810315,0.010811909
soft,-0.098790682,0.010819834
soft,-0.098752764,0.010835591
soft,-0.098737465,0.010843152
soft,-0.09880392,0.010815269
soft,-0.098762064,0.010831713
soft,-0.098829954,0.010804403
soft,-0.098757249,0.010833889
soft,-0.098676764,0.010869054
soft,-0.098835488,0.01080241
soft,-0.098731763,0.010844535
soft,-0.098787126,0.010821611
soft,-0.098730248,0.010845733
soft,-0.098697088,0.010860875
soft,-0.098830139,0.010804405
soft,-0.098696197,0.010860851
soft,-0.098754305,0.010835261
soft,-0.098690491,0.010862944
soft,-0.098752828,0.010835592
soft,-0.098788087,0.010821366
soft,-0.098756252,0.010833866
soft,-0.098704532,0.010856773
soft,-0.098699291,0.010859567
soft,-0.098800575,0.010815747
soft,-0.098715996,0.010851821
soft,-0.098805427,0.010814506
soft,-0.098704751,0.010856776
soft,-0.098731793,0.01084458
soft,-0.098702786,0.010856399
soft,-0.098675347,0.010870182
soft,-0.098816879,0.0108101
soft,-0.098729608,0.010845513
soft,-0.098805722,0.010814445
soft,-0.098672608,0.010871336
soft,-0.098817008,0.010809812
soft,-0.098769639,0.010828082
soft,-0.097939468,0.010585752
soft,-0.098722969,0.010848638
soft,-0.098720972,0.010849353
soft,-0.098721539,0.010848844
soft,-0.09857135,0.009415656
soft,-0.098783939,0.010822961
soft,-0.098692368,0.010862424
soft,-0.098763489,0.010830813
soft,-0.098707506,0.010855436
soft,-0.098679759,0.010868352
soft,-0.098776624,0.010825914
soft,-0.098724306,0.010848131
soft,-0.098775903,0.010825795
soft,-0.098684861,0.010866172
soft,-0.098814462,0.010810433
soft,-0.098824548,0.010807139
soft,-0.098821933,0.010807466
soft,-0.098763239,0.01083081
soft,-0.098765068,0.010830793
soft,-0.09878116,0.010824016
soft,-0.098710986,0.01085367
soft,-0.0987494,0.010836793
soft,-0.098756696,0.010834922
soft,-0.098776779,0.010826363
soft,-0.098792648,0.010819004
soft,-0.098723883,0.010848541
soft,-0.098806905,0.010813972
soft,-0.098837928,0.010801691
soft,-0.098691868,0.010862309
soft,-0.098767647,0.010829646
soft,-0.098796298,0.010818145
soft,-0.098705236,0.010857118
soft,-0.098778248,0.010825487
soft,-0.098726989,0.010846858
soft,-0.09878923,0.010820458
soft,-0.098765092,0.010830793
soft,-0.098691057,0.010862915
soft,-0.098797585,0.010817628
soft,-0.098751565,0.01083681
soft,-0.098808731,0.010813039
soft,-0.098714027,0.010852278
soft,-0.09867862,0.010868578
soft,-0.098812341,0.010811997
soft,-0.098740778,0.010842588
soft,-0.098753849,0.010836011
soft,-0.098819342,0.010809785
soft,-0.098728431,0.010847213
soft,-0.098830594,0.010804385
soft,-0.098754032,0.0108349
soft,-0.098751693,0.010836306
soft,-0.098724325,0.010848131
soft,-0.098839208,0.010801334
soft,-0.098807444,0.010813978
soft,-0.098745766,0.010838513
soft,-0.098708692,0.01085534
soft,-0.098760193,0.010832542
soft,-0.098768213,0.010829047
soft,-0.098839573,0.010801081
soft,-0.098610536,0.010863618
soft,-0.098836759,0.010801383
soft,-0.098742614,0.010839327
soft,-0.098689767,0.010862923
soft,-0.09869271,0.010861758
soft,-0.098284388,0.010962772
soft,-0.097581795,0.010614779
soft,-0.098696617,0.010860514
soft,-0.098791757,0.01082021
soft,-0.098692597,0.010861756
soft,-0.098773857,0.010828056
soft,-0.098744727,0.010839354
soft,-0.09874772,0.010836533
soft,-0.098713783,0.010852735
soft,-0.098670364,0.010872235
soft,-0.097649175,0.010601983
soft,-0.098810961,0.010811609
soft,-0.098677802,0.010868752
soft,-0.098790696,0.010819834
soft,-0.098835397,0.010802409
soft,-0.098773358,0.01082688
soft,-0.09879828,0.010817462
soft,-0.098776551,0.01082636
soft,-0.098678718,0.010868476
soft,-0.09883242,0.010804898
soft,-0.098769622,0.010828082
soft,-0.098732146,0.010844839
soft,-0.09874475,0.010839354
soft,-0.0988019,0.0108153
soft,-0.098812188,0.010811743
soft,-0.098698558,0.010859931
soft,-0.098828081,0.01080568
soft,-0.098967382,0.010853495
soft,-0.098737654,0.010843154
soft,-0.098814551,0.010809863
soft,-0.098822648,0.010807157
soft,-0.098836073,0.010802762
soft,-0.098809729,0.010813293
soft,-0.09883878,0.010801422
soft,-0.098699152,0.010859344
soft,-0.098657421,0.010805875
soft,-0.09879735,0.010817657
soft,-0.098760418,0.010832714
soft,-0.098822705,0.010807157
soft,-0.098826354,0.010806726
soft,-0.098219708,0.010484119
soft,-0.098789207,0.010820458
soft,-0.098673382,0.010871306
soft,-0.098838038,0.010802017
soft,-0.098823406,0.010808125
soft,-0.098759067,0.010832039
soft,-0.09877244,0.010826869
soft,-0.098761353,0.010831595
soft,-0.098676543,0.010869562
soft,-0.098737688,0.010842418
soft,-0.098744209,0.010839347
soft,-0.09873766,0.010842958
soft,-0.098728108,0.010846658
soft,-0.098685682,0.01086557
soft,-0.098711215,0.010854381
soft,-0.098719595,0.01085019
soft,-0.098697205,0.010859518
soft,-0.098816811,0.0108101
soft,-0.098678693,0.01086793
soft,-0.098692641,0.010861757
soft,-0.098712158,0.010853425
soft,-0.09883458,0.010803027
soft,-0.098792767,0.010819005
soft,-0.098772824,0.010826874
soft,-0.098770488,0.010828092
soft,-0.098711091,0.010853672
soft,-0.098676138,0.010870154
soft,-0.098810435,0.01081191
soft,-0.098812666,0.010812
soft,-0.098826155,0.010806489
soft,-0.098831449,0.010803394
soft,-0.098725278,0.010846761
soft,-0.098713898,0.010852332
